-0.0458719,-0.0458719,-0.0458719
-0.0421207,-0.0421207,-0.0421207
-0.041675,-0.041675,-0.041675
-0.0365615,-0.0365615,-0.0365615
-0.028674,-0.028674,-0.028674
-0.0187318,-0.0187318,-0.0187318
-0.00330531,-0.00330531,-0.00330531
0.0162673,0.0162673,0.0162673
0.0365332,0.0365332,0.0365332
0.0581817,0.0581817,0.0581817
0.0811688,0.0811688,0.0811688
0.102671,0.102671,0.102671
0.122761,0.122761,0.122761
0.142164,0.142164,0.142164
0.157378,0.157378,0.157378
0.167304,0.167304,0.167304
0.173661,0.173661,0.173661
0.178475,0.178475,0.178475
0.179132,0.179132,0.179132
0.183189,0.183189,0.183189
0.13789,0.13789,0.13789
0.138672,0.138672,0.138672
0.139738,0.139738,0.139738
0.141058,0.141058,0.141058
0.142437,0.142437,0.142437
0.143837,0.143837,0.143837
0.145279,0.145279,0.145279
0.146684,0.146684,0.146684
0.147926,0.147926,0.147926
0.14895,0.14895,0.14895
0.149688,0.149688,0.149688
0.150148,0.150148,0.150148
0.150513,0.150513,0.150513
0.150777,0.150777,0.150777
0.150757,0.150757,0.150757
0.150945,0.150945,0.150945
0.149531,0.149531,0.149531
0.149222,0.149222,0.149222
0.149544,0.149544,0.149544
0.149825,0.149825,0.149825
0.150055,0.150055,0.150055
0.150218,0.150218,0.150218
0.150335,0.150335,0.150335
0.150379,0.150379,0.150379
0.150208,0.150208,0.150208
0.149743,0.149743,0.149743
0.14907,0.14907,0.14907
0.148266,0.148266,0.148266
0.14729,0.14729,0.14729
0.146155,0.146155,0.146155
0.144945,0.144945,0.144945
0.143724,0.143724,0.143724
0.142502,0.142502,0.142502
0.141108,0.141108,0.141108
0.139709,0.139709,0.139709
0.138612,0.138612,0.138612
0.138055,0.138055,0.138055
0.137969,0.137969,0.137969
0.138385,0.138385,0.138385
0.139183,0.139183,0.139183
0.140196,0.140196,0.140196
0.141355,0.141355,0.141355
0.142593,0.142593,0.142593
0.143865,0.143865,0.143865
0.145037,0.145037,0.145037
0.145975,0.145975,0.145975
0.146739,0.146739,0.146739
0.147353,0.147353,0.147353
0.147753,0.147753,0.147753
0.147916,0.147916,0.147916
0.147828,0.147828,0.147828
0.147514,0.147514,0.147514
0.146987,0.146987,0.146987
0.146078,0.146078,0.146078
0.144937,0.144937,0.144937
0.143867,0.143867,0.143867
0.143091,0.143091,0.143091
