-0.00163873,-0.00161824, -0.001598
-0.00165415,-0.00159287, -0.00153323
-0.0016822,-0.00158047, -0.00148386
-0.00168633,-0.00154489, -0.00141473
-0.0018688,-0.00168668, -0.00152526
-0.00187707,-0.00165352, -0.00146383
-0.00185092,-0.00158807, -0.00137635
-0.00171272,-0.00141474, -0.00118943
-0.0017484,-0.00141885, -0.00118777
-0.00173442,-0.00137546, -0.00114483
-0.00152715,-0.00114413, -0.000923029
-0.00151094,-0.00110932, -0.000906373
-0.00148145,-0.00106451, -0.000885455
-0.00164557,-0.0012144, -0.00106199
-0.00161219,-0.00116799, -0.00104433
-0.00162816,-0.00117405, -0.0010823
-0.00164127,-0.0011798, -0.00112166
-0.00165582,-0.00118959, -0.00116584
-0.00168157,-0.00121301, -0.00122336
-0.00168498,-0.00121663, -0.00126005
-0.00186928,-0.00140168, -0.0014743
-0.00155139,-0.00108907, -0.00119033
-0.00149814,-0.00104851, -0.00117997
-0.00149838,-0.00106471, -0.00122304
-0.0016222,-0.00120539, -0.00138441
-0.00163841,-0.00123906, -0.00143192
-0.00164779,-0.0012678, -0.00146881
-0.0016547,-0.00129594, -0.00149936
-0.00165741,-0.00132169, -0.00152182
-0.00167449,-0.00136331, -0.00155445
-0.00177757,-0.00149101, -0.00166648
-0.00188605,-0.00162289, -0.00177536
-0.00188025,-0.00164051, -0.00176466
-0.00183082,-0.00161634, -0.00170959
-0.00175905,-0.00157231, -0.00163365
-0.00173728,-0.00158021, -0.00160902
-0.00169452,-0.00156849, -0.00156454
-0.00155131,-0.00145899, -0.00142435
-0.00149997,-0.0014439, -0.0013814
-0.00147851,-0.00145944, -0.001371
-0.00161926,-0.00163532, -0.00152106
-0.00164119,-0.00168975, -0.00154997
-0.00164914,-0.00172908, -0.00156638
-0.00165145,-0.00176171, -0.00157949
-0.00165939,-0.00179874, -0.00160087
-0.00176048,-0.00192629, -0.00171578
-0.00167537,-0.00186605, -0.00164738
-0.00187755,-0.0020901, -0.0018667
-0.00188788,-0.00211802, -0.00189228
-0.0018429,-0.00208939, -0.00186686
-0.0017666,-0.0020292, -0.00181639
-0.00175134,-0.00202934, -0.00183208
-0.00173569,-0.00202754, -0.00185045
-0.00153311,-0.00183954, -0.00168905
-0.00149878,-0.00182067, -0.00170267
-0.00145562,-0.00179173, -0.00170926
-0.0016102,-0.00195688, -0.00190976
-0.00160933,-0.00196238, -0.00194912
-0.00163293,-0.00198981, -0.00200984
-0.00162927,-0.00198748, -0.00203952
-0.00164954,-0.00200665, -0.00208876
-0.00168045,-0.00203364, -0.00214279
-0.00168633,-0.00203303, -0.00216583
-0.00190155,-0.00223696, -0.00238726
-0.00190655,-0.00222601, -0.00238747
-0.00186777,-0.00216997, -0.00233928
-0.00176938,-0.00205442, -0.00222947
-0.00176167,-0.00202937, -0.00220754
-0.00174054,-0.00198988, -0.00216757
-0.00151372,-0.00174653, -0.00192294
-0.00182199,-0.00203609, -0.00220635
-0.00173124,-0.00192288, -0.00208072
-0.00157873,-0.00175011, -0.00189544
-0.00149806,-0.00165136, -0.00178421
-0.00142686,-0.00156332, -0.001683
-0.00178266,-0.00189817, -0.00199888
-0.00158302,-0.00167525, -0.00175344
-0.00160106,-0.00167208, -0.00172901
-0.00160742,-0.00165683, -0.00169168
-0.00166464,-0.00169168, -0.00170371
-0.00167171,-0.00167577, -0.00166481
-0.0016768,-0.00165808, -0.00162517
-0.00191847,-0.00187435, -0.00181817
-0.0019424,-0.00187023, -0.00178985
-0.00195551,-0.0018557, -0.00175368
-0.00171995,-0.00159631, -0.00147889
-0.00178576,-0.00164155, -0.00151451
-0.00173489,-0.00157114, -0.00143804
-0.00158087,-0.00140146, -0.00126865
-0.00148773,-0.00129711, -0.00117127
-0.00140802,-0.00120973, -0.00109622
-0.00174602,-0.0015382, -0.00143661
-0.00157428,-0.0013563, -0.00126709
-0.0015955,-0.00137075, -0.00129799
-0.00179505,-0.00156228, -0.0015049
-0.00173529,-0.00149431, -0.00145191
-0.00151165,-0.00126762, -0.00124465
-0.0014747,-0.00123244, -0.00123241
-0.00140707,-0.00116937, -0.00119313
-0.00178544,-0.00154982, -0.00159243
-0.00156283,-0.00132877, -0.00138687
-0.00158302,-0.00135446, -0.00142879
-0.00159478,-0.00137264, -0.00146055
-0.0016439,-0.00142869, -0.00152685
-0.00166154,-0.00145362, -0.00155844
-0.00165868,-0.00145903, -0.00156741
-0.00191092,-0.00171749, -0.00182341
-0.00194065,-0.00175098, -0.0018482
-0.00196489,-0.00177937, -0.00186483
-0.00166066,-0.00148382, -0.00155892
-0.0017879,-0.00162286, -0.00168788
-0.00173243,-0.00157908, -0.0016314
-0.00152119,-0.00138359, -0.00142513
-0.00147986,-0.00136174, -0.00139439
-0.00141303,-0.00131613, -0.00134013
-0.00180618,-0.00172666, -0.00173705
-0.00157674,-0.00151273, -0.00150706
-0.00160146,-0.00155563, -0.00153647
-0.00171431,-0.00168488, -0.00165082
-0.00155727,-0.00154468, -0.00149697
-0.00154686,-0.00155297, -0.0014947
-0.00158842,-0.00161246, -0.00154443
-0.00159232,-0.00163325, -0.00155634
-0.00161203,-0.001669, -0.00158456
-0.00165502,-0.00172659, -0.00163569
-0.00166297,-0.00174779, -0.00165179
-0.00192054,-0.0020145, -0.00191227
-0.00195336,-0.00205206, -0.00194238
-0.00191609,-0.00201883, -0.00190444
-0.00181357,-0.00192134, -0.00180672
-0.00178941,-0.00190299, -0.00179238
-0.00175563,-0.00187491, -0.0017715
-0.00148495,-0.00161287, -0.00152268
-0.00144164,-0.00158117, -0.00150985
-0.00137679,-0.00152824, -0.00147826
-0.00156204,-0.00172278, -0.00169325
-0.00154885,-0.00171559, -0.00170453
-0.00157626,-0.0017477, -0.00175473
-0.00158946,-0.00176397, -0.00178797
-0.00195559,-0.0021273, -0.00216262
-0.0017368,-0.00190284, -0.00194664
-0.00155719,-0.00172161, -0.00177767
-0.00157253,-0.00173641, -0.0018052
-0.00158246,-0.00174451, -0.00182381
-0.00162832,-0.0017869, -0.00187394
-0.00165439,-0.00180771, -0.00189942
-0.00165502,-0.00180193, -0.00189577
-0.00191164,-0.00204815, -0.00213877
-0.00194796,-0.00206976, -0.00215163
-0.00196886,-0.00207475, -0.00214565
-0.00166845,-0.00176155, -0.00182376
-0.00177868,-0.00186105, -0.00191588
-0.00172146,-0.00179215, -0.00183803
-0.00149282,-0.00155522, -0.00159503
-0.00146365,-0.0015208, -0.00155714
-0.00139403,-0.00144698, -0.00148045
-0.00175317,-0.00179815, -0.0018246
-0.00155147,-0.00158643, -0.00160369
-0.0015769,-0.00160408, -0.00161436
-0.0015854,-0.00160442, -0.00160746
-0.00163039,-0.00164068, -0.00163614
-0.00165176,-0.00165265, -0.00164025
-0.00165296,-0.00164439, -0.00162458
-0.00173815,-0.00171933, -0.00169193
-0.00161163,-0.00158342, -0.00155005
-0.00165073,-0.00161463, -0.00157754
-0.00165311,-0.00160903, -0.00156889
-0.00190147,-0.00184673, -0.00180169
-0.00194637,-0.00187788, -0.00182574
-0.00195265,-0.00187045, -0.00181228
-0.00174085,-0.00164827, -0.0015884
-0.00179005,-0.00168989, -0.00163202
-0.00174888,-0.00164183, -0.00158737
-0.00147947,-0.00137022, -0.00132437
-0.0014507,-0.00134372, -0.00131115
-0.00137742,-0.00127467, -0.00125709
-0.0016373,-0.00153706, -0.00153219
-0.00153414,-0.00143506, -0.00144074
-0.00154948,-0.00145327, -0.00147015
-0.0015769,-0.0014836, -0.00151039
-0.00161131,-0.00152067, -0.00155565
-0.00164318,-0.00155489, -0.00159609
-0.00164747,-0.00156157, -0.00160729
-0.0018936,-0.00180743, -0.00185324
-0.00194089,-0.00185127, -0.00189236
-0.00193493,-0.00184189, -0.00187682
-0.00164994,-0.00155769, -0.0015893
-0.00190139,-0.00181083, -0.00183876
-0.00194112,-0.00184908, -0.00186904
-0.00191561,-0.00182241, -0.00183389
-0.00178234,-0.00169047, -0.0016953
-0.00177956,-0.00169118, -0.00169102
-0.00174538,-0.00166135, -0.0016567
-0.00147414,-0.00139864, -0.00139341
-0.00142972,-0.00136694, -0.00136505
-0.00136065,-0.00131213, -0.00131476
-0.0015622,-0.00152629, -0.00153144
-0.00153144,-0.00150594, -0.00151116
-0.0015618,-0.00154663, -0.00155165
-0.00158207,-0.00157643, -0.00158037
-0.00159709,-0.00160033, -0.00160255
-0.00163968,-0.00165083, -0.00165048
-0.00165455,-0.0016726, -0.00166891
-0.00190632,-0.00192761, -0.00191736
-0.00194232,-0.00196297, -0.00194292
-0.00192881,-0.00194831, -0.00191887
-0.0017732,-0.00179344, -0.00175762
-0.0015866,-0.00161163, -0.00157461
-0.00192483,-0.00195243, -0.00191316
-0.00194558,-0.00197097, -0.00192593
-0.00177693,-0.00180174, -0.00175396
-0.00177654,-0.00180267, -0.0017554
-0.00171971,-0.00174761, -0.00170262
-0.00158151,-0.00161337, -0.00157401
-0.001465,-0.00150371, -0.00147383
-0.00138418,-0.00143183, -0.00141421
-0.00166909,-0.00172268, -0.00171475
