nan, 0.0017004, -0.0349645, -0.2366775, 249.0;
nan, 0.0016931, -0.0346482, -0.2370685, 249.0;
nan, 0.0017204, -0.0344586, -0.2374615, 249.0;
nan, 0.0017416, -0.0344141, -0.2378676, 249.0;
nan, 0.0017217, -0.0341351, -0.2382449, 250.0;
nan, 0.0017018, -0.0337400, -0.2386164, 250.0;
nan, 0.0016800, -0.0332225, -0.2390007, 249.0;
nan, 0.0017364, -0.0333563, -0.2392818, 249.0;
nan, 0.0016881, -0.0326987, -0.2396783, 250.0;
nan, 0.0017103, -0.0325263, -0.2400173, 250.0;
nan, 0.0017053, -0.0322909, -0.2403101, 249.0;
nan, 0.0017273, -0.0321829, -0.2406296, 249.0;
nan, 0.0017380, -0.0320394, -0.2409393, 249.0;
nan, 0.0017346, -0.0319443, -0.2412590, 249.0;
nan, 0.0016877, -0.0314364, -0.2415901, 249.0;
nan, 0.0016907, -0.0312746, -0.2418395, 249.0;
nan, 0.0017046, -0.0312346, -0.2421089, 249.0;
nan, 0.0017098, -0.0308743, -0.2424391, 250.0;
nan, 0.0017246, -0.0308241, -0.2427233, 250.0;
nan, 0.0016789, -0.0304923, -0.2429560, 250.0;
nan, 0.0017078, -0.0304418, -0.2432266, 249.0;
nan, 0.0017336, -0.0304372, -0.2434800, 249.0;
nan, 0.0016861, -0.0299310, -0.2437774, 249.0;
nan, 0.0017436, -0.0298673, -0.2443291, 249.0;
nan, 0.0017300, -0.0297669, -0.2445504, 250.0;
nan, 0.0017269, -0.0296250, -0.2447843, 249.0;
nan, 0.0016801, -0.0291874, -0.2450276, 250.0;
nan, 0.0016867, -0.0289412, -0.2452668, 250.0;
nan, 0.0017242, -0.0289867, -0.2455116, 249.0;
nan, 0.0016926, -0.0286396, -0.2457651, 249.0;
nan, 0.0016735, -0.0285184, -0.2460311, 249.0;
nan, 0.0016964, -0.0285261, -0.2462790, 249.0;
nan, 0.0017258, -0.0285617, -0.2464602, 249.0;
nan, 0.0016932, -0.0282968, -0.2466516, 250.0;
nan, 0.0016868, -0.0279380, -0.2468733, 249.0;
nan, 0.0016813, -0.0278135, -0.2470429, 249.0;
nan, 0.0017051, -0.0277680, -0.2472396, 250.0;
